module	Sub category 1:	sub category 2:	sub category 3:	sub category 4:	sub category 5:	sub category 6:	sub category 7:	has descriptor	ontology ID	label	prefered label	parent class	exact synonym	exact match	close match	definition	comment	editors note	broad synonym	narrow synonym	cross refference	BCODMO master parameter	Entity subset	category subset
compound	sulfur compound	sulfur oxoanion	dithionate(1-)						CHEBI:33486	dithionate(1-)	dithionate(1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	dithionate(2-)						CHEBI:29209	dithionate(2-)	dithionate(2-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	dithionite(1-)						CHEBI:33487	dithionite(1-)	dithionite(1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	dithionite(2-)						CHEBI:42160	dithionite(2-)	dithionite(2-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	glycosinolate						CHEBI:24401	glycosinolate	glycosinolate	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	hydrogensulfate						CHEBI:45696	hydrogensulfate	hydrogensulfate	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	hydrogensulfite						CHEBI:17137	hydrogensulfite	hydrogensulfite	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	hydroxidooxidosulfate(1-)						CHEBI:33538	hydroxidooxidosulfate(1-)	hydroxidooxidosulfate(1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	peroxydisulfate						CHEBI:29267	peroxydisulfate	peroxydisulfate	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	peroxysulfate(1-)						CHEBI:33523	peroxysulfate(1-)	peroxysulfate(1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	peroxysulfate(2-)						CHEBI:29288	peroxysulfate(2-)	peroxysulfate(2-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	sulfate						CHEBI:16189	sulfate	sulfate	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	sulfenate						CHEBI:37859	sulfenate	sulfenate	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	sulfinate						CHEBI:9341	sulfinate	sulfinate	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	sulfite						CHEBI:17359	sulfite	sulfite	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	sulfonate						CHEBI:33543	sulfonate	sulfonate	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	tetraoxidosulfate(.1-)						CHEBI:29406	tetraoxidosulfate(.1-)	tetraoxidosulfate(.1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	tetrathionate ion						CHEBI:26936	tetrathionate ion	tetrathionate ion	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	thiosulfate(1-)						CHEBI:33541	thiosulfate(1-)	thiosulfate(1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	thiosulfate(2-)						CHEBI:16094	thiosulfate(2-)	thiosulfate(2-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	thiosulfite(1-)						CHEBI:35944	thiosulfite(1-)	thiosulfite(1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	thiosulfite(2-)						CHEBI:29257	thiosulfite(2-)	thiosulfite(2-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	trioxidosulfate(.1-)						CHEBI:29405	trioxidosulfate(.1-)	trioxidosulfate(.1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	trithionate(1-)						CHEBI:33483	trithionate(1-)	trithionate(1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfur oxoanion	trithionate(2-)						CHEBI:15987	trithionate(2-)	trithionate(2-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate mineral							CHEBI:46716	sulfate mineral	sulfate mineral	sulfur compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide mineral							CHEBI:46717	sulfide mineral	sulfide mineral	sulfur compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide mineral	arsenopyrite						CHEBI:75861	arsenopyrite	arsenopyrite	sulfide mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide mineral	chalcopyrite						CHEBI:86202	chalcopyrite	chalcopyrite	sulfide mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide mineral	covellite						CHEBI:51113	covellite	covellite	sulfide mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide mineral	greigite						CHEBI:86238	greigite	greigite	sulfide mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide mineral	heazlewoodite						CHEBI:144805	heazlewoodite	heazlewoodite	sulfide mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide mineral	pyrite						CHEBI:86471	pyrite	pyrite	sulfide mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide mineral	realgar						CHEBI:75907	realgar	realgar	sulfide mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt							CHEBI:35175	sulfate salt	sulfate salt	sulfur compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	organic sulfate salt						CHEBI:51337	organic sulfate salt	organic sulfate salt	sulfate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt						CHEBI:24840	inorganic sulfate salt	inorganic sulfate salt	sulfate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	ammonium phosphate sulfate					CHEBI:147419	ammonium phosphate sulfate	ammonium phosphate sulfate	inorganic sulfate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	sodium sulfate					CHEBI:32149	sodium sulfate	sodium sulfate	inorganic sulfate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	ammonium sulfate					CHEBI:62946	ammonium sulfate	ammonium sulfate	inorganic sulfate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate					CHEBI:51336	metal sulfate	metal sulfate	inorganic sulfate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	aluminium sulfate				CHEBI:74772	aluminium sulfate	aluminium sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	ammonium nickel sulfate				CHEBI:86151	ammonium nickel sulfate	ammonium nickel sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	barium sulfate				CHEBI:133326	barium sulfate	barium sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	beryllium sulfate				CHEBI:53473	beryllium sulfate	beryllium sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	chromium(III) sulfate				CHEBI:53471	chromium(III) sulfate	chromium(III) sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	cobalt(2+) sulfate				CHEBI:53470	cobalt(2+) sulfate	cobalt(2+) sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	copper(II) sulfate				CHEBI:23414	copper(II) sulfate	copper(II) sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	ferrous ammonium sulfate (anhydrous)				CHEBI:76243	ferrous ammonium sulfate (anhydrous)	ferrous ammonium sulfate (anhydrous)	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	iron(2+) sulfate (anhydrous)				CHEBI:75832	iron(2+) sulfate (anhydrous)	iron(2+) sulfate (anhydrous)	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	iron(3+) sulfate				CHEBI:53438	iron(3+) sulfate	iron(3+) sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	lithium sulfate				CHEBI:53474	lithium sulfate	lithium sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	magnesium sulfate				CHEBI:32599	magnesium sulfate	magnesium sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	manganese(II) sulfate				CHEBI:86360	manganese(II) sulfate	manganese(II) sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	nickel sulfate				CHEBI:53001	nickel sulfate	nickel sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	potassium aluminium sulfate				CHEBI:86463	potassium aluminium sulfate	potassium aluminium sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	zinc sulfate				CHEBI:35176	zinc sulfate	zinc sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfite salt							CHEBI:48857	sulfite salt	sulfite salt	sulfur compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfite salt	sodium hydrogensulfite						CHEBI:26709	sodium hydrogensulfite	sodium hydrogensulfite	sulfite salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfite salt	sodium sulfite						CHEBI:86477	sodium sulfite	sodium sulfite	sulfite salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide salt							CHEBI:46718	sulfide salt	sulfide salt	sulfur compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide salt	barium sulfide						CHEBI:32590	barium sulfide	barium sulfide	sulfide salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide salt	iron sulfides						CHEBI:75896	iron sulfides	iron sulfides	sulfide salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide salt	iron sulfides	iron(2+) sulfides					CHEBI:75897	iron(2+) sulfides	iron(2+) sulfides	iron sulfides											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide salt	iron sulfides	iron(3+) sulfides					CHEBI:75898	iron(3+) sulfides	iron(3+) sulfides	iron sulfides											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide salt	molybdenum disulfide						CHEBI:30704	molybdenum disulfide	molybdenum disulfide	sulfide salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide salt	selenium sulfide						CHEBI:135934	selenium sulfide	selenium sulfide	sulfide salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	sulfur compound	sulfide salt	sodium sulfide (anhydrous)						CHEBI:76208	sodium sulfide (anhydrous)	sodium sulfide (anhydrous)	sulfide salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	tin compound								CHEBI:27008	tin compound	tin compound	compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	tin compound	tin hydride							CHEBI:37183	tin hydride	tin hydride	tin compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	tin compound	tin hydride	dihydridotin						CHEBI:37182	dihydridotin	dihydridotin	tin hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	tin compound	tin hydride	stannane						CHEBI:30419	stannane	stannane	tin hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	tin compound	tin hydride	stannanide						CHEBI:30536	stannanide	stannanide	tin hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	tin compound	tin hydride	stannyl						CHEBI:30559	stannyl	stannyl	tin hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	tin compound	tin hydride	stannylium						CHEBI:30535	stannylium	stannylium	tin hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	tin compound	tin dioxide							CHEBI:52991	tin dioxide	tin dioxide	tin compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	uranium compound								CHEBI:33499	uranium compound	uranium compound	compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	uranium compound	uranium oxide							CHEBI:33501	uranium oxide	uranium oxide	uranium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	uranium compound	uranium oxide	dioxouranium(1+)						CHEBI:29124	dioxouranium(1+)	dioxouranium(1+)	uranium oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	uranium compound	uranium oxide	dioxouranium(2+)						CHEBI:43515	dioxouranium(2+)	dioxouranium(2+)	uranium oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	vanadium compound								CHEBI:27275	vanadium compound	vanadium compound	compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	vanadium compound	vanadium oxoanion							CHEBI:30528	vanadium oxoanion	vanadium oxoanion	vanadium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	vanadium compound	vanadium oxoanion	cyclo-tetravanadate(4-)						CHEBI:46272	cyclo-tetravanadate(4-)	cyclo-tetravanadate(4-)	vanadium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	vanadium compound	vanadium oxoanion	decavanadate(6-)						CHEBI:37850	decavanadate(6-)	decavanadate(6-)	vanadium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	vanadium compound	vanadium oxoanion	dihydrogenvanadate						CHEBI:35169	dihydrogenvanadate	dihydrogenvanadate	vanadium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	vanadium compound	vanadium oxoanion	hydrogenvanadate						CHEBI:35168	hydrogenvanadate	hydrogenvanadate	vanadium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	vanadium compound	vanadium oxoanion	metavanadate						CHEBI:75224	metavanadate	metavanadate	vanadium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
compound	vanadium compound	vanadium oxoanion	polyvanadate						CHEBI:53340	polyvanadate	polyvanadate	vanadium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
